! ################ O3 Absorption Cross Section  ####################
! Spectrometer:   SCIAMACHY 
! Version 4.0 
! Spectral Resolution:	0.32 nm below 311.7 nm, 0.21 nm between 311.0 nm and 397.4 nm, 0.52 nm
!                            between 397.4 nm and 598.2 nm, 0.47 nm between 598.2 nm and 780.1 nm,
!                            0.62 nm between 780.1 nm and 1053.5 nm, 1.45 nm above 1053.5 nm (FWHM) 
! Version history 
! Version 1.0 first published version 
! Version 2.0 correction for the memory effect in channel 1 (230 - 311.0 nm) applied  
! Version 3.0 baseline correction for channel 1 revised
! Version 4.0 new ODs are calculated, new spectral regions are cut and concatenated (ESA-STUDY HARMONICS Chehade,Weber)
! Version 4.1 correction of concatenation  (ESA-STUDY HARMONICS Chehade,Weber)
! Number of data points in file:	4087 
! COLUMN_LABEL_1:       vaccum wavelength (nm) 230 - 1066 nm
! COLUMN_LABEL_2:       cross section (cm^2) @203K
! COLUMN_LABEL_3:       cross section (cm^2) @223K
! COLUMN_LABEL_4:       cross section (cm^2) @243K
! COLUMN_LABEL_5:       cross section (cm^2) @273K
! COLUMN_LABEL_6:       cross section (cm^2) @293K
! DATE OF FILE CREATION: SEPTEMBER 2011
   241.05960    8.5272500E-18    8.5570400E-18    8.5531800E-18    8.5719800E-18    8.5574700E-18
   241.18790    8.5859400E-18    8.6041500E-18    8.6194000E-18    8.6329200E-18    8.6086600E-18
   241.31620    8.6503900E-18    8.6607900E-18    8.6763700E-18    8.6883900E-18    8.6618800E-18
   241.44440    8.7043000E-18    8.7295700E-18    8.7405900E-18    8.7488700E-18    8.7276700E-18
   241.57260    8.7848200E-18    8.7961100E-18    8.8072000E-18    8.8134900E-18    8.7896300E-18
   241.70060    8.8225800E-18    8.8529000E-18    8.8624700E-18    8.8726300E-18    8.8431900E-18
   241.82860    8.8701200E-18    8.8888800E-18    8.8951600E-18    8.9040800E-18    8.8763800E-18
   241.95650    8.8892300E-18    8.9088200E-18    8.9022500E-18    8.9204400E-18    8.9046500E-18
   242.08440    8.9058400E-18    8.9289800E-18    8.9425700E-18    8.9515700E-18    8.9292700E-18
   242.21210    8.9480700E-18    8.9680600E-18    8.9761800E-18    8.9841200E-18    8.9606700E-18
   242.33980    8.9935700E-18    9.0033900E-18    9.0077900E-18    9.0259700E-18    9.0071900E-18
   242.46740    9.0271600E-18    9.0505000E-18    9.0559000E-18    9.0665000E-18    9.0387700E-18
   242.59490    9.0640100E-18    9.0811300E-18    9.0707000E-18    9.0991200E-18    9.0776400E-18
   242.72240    9.1037400E-18    9.1171100E-18    9.1238100E-18    9.1348000E-18    9.1131300E-18
   242.84970    9.1427100E-18    9.1627000E-18    9.1723800E-18    9.1812700E-18    9.1592200E-18
   242.97700    9.2024600E-18    9.2183300E-18    9.2249600E-18    9.2404200E-18    9.2123600E-18
   243.10430    9.2700200E-18    9.2810400E-18    9.2897200E-18    9.3016700E-18    9.2749200E-18
   243.23140    9.3168000E-18    9.3412200E-18    9.3540900E-18    9.3603500E-18    9.3342500E-18
   243.35850    9.3783700E-18    9.3998200E-18    9.4011900E-18    9.4129200E-18    9.3943500E-18
   243.48550    9.4330400E-18    9.4493800E-18    9.4575500E-18    9.4712900E-18    9.4427300E-18
   243.61240    9.4975700E-18    9.5181600E-18    9.5159800E-18    9.5273800E-18    9.5026600E-18
   243.73920    9.5552000E-18    9.5663500E-18    9.5759600E-18    9.5856700E-18    9.5576700E-18
   243.86600    9.6038800E-18    9.6169900E-18    9.6165900E-18    9.6269000E-18    9.6030800E-18
   243.99270    9.6331400E-18    9.6500100E-18    9.6531300E-18    9.6597600E-18    9.6461200E-18
   244.11930    9.6492200E-18    9.6643900E-18    9.6719400E-18    9.6744600E-18    9.6552000E-18
   244.24590    9.6583900E-18    9.6690900E-18    9.6784900E-18    9.6829100E-18    9.6651300E-18
   244.37230    9.6665800E-18    9.6727000E-18    9.6781100E-18    9.6897200E-18    9.6722600E-18
   244.49870    9.6693100E-18    9.6846900E-18    9.6885900E-18    9.7023900E-18    9.6844000E-18
   244.62500    9.6841000E-18    9.6926400E-18    9.6979200E-18    9.7040400E-18    9.6948400E-18
   244.75130    9.6925900E-18    9.7052800E-18    9.7047000E-18    9.7187500E-18    9.7061300E-18
   244.87750    9.7155600E-18    9.7346900E-18    9.7406300E-18    9.7538700E-18    9.7352500E-18
   245.00360    9.7850200E-18    9.7946500E-18    9.8060000E-18    9.8107500E-18    9.7947500E-18
   245.12960    9.8814700E-18    9.8859000E-18    9.8888000E-18    9.9025200E-18    9.8805700E-18
   245.25550    9.9811000E-18    9.9866900E-18    9.9948800E-18    1.0002800E-17    9.9730900E-18
   245.38140    1.0066200E-17    1.0082700E-17    1.0090600E-17    1.0092200E-17    1.0062800E-17
   245.50720    1.0137200E-17    1.0149400E-17    1.0153500E-17    1.0160500E-17    1.0127200E-17
   245.63290    1.0187800E-17    1.0197300E-17    1.0196900E-17    1.0207200E-17    1.0178300E-17
   245.75860    1.0216500E-17    1.0227100E-17    1.0232900E-17    1.0239600E-17    1.0212500E-17
   245.88420    1.0236200E-17    1.0238800E-17    1.0248400E-17    1.0263000E-17    1.0236000E-17
   246.00970    1.0252000E-17    1.0260900E-17    1.0265800E-17    1.0269300E-17    1.0243300E-17
   246.13510    1.0251500E-17    1.0263500E-17    1.0271300E-17    1.0279500E-17    1.0260500E-17
   246.26050    1.0248800E-17    1.0260100E-17    1.0266700E-17    1.0276600E-17    1.0260200E-17
   246.38570    1.0245300E-17    1.0255200E-17    1.0263100E-17    1.0271500E-17    1.0257500E-17
   246.51090    1.0246300E-17    1.0254100E-17    1.0261500E-17    1.0268100E-17    1.0255600E-17
   246.63610    1.0259100E-17    1.0257500E-17    1.0274300E-17    1.0273000E-17    1.0263700E-17
   246.76120    1.0264700E-17    1.0271800E-17    1.0282900E-17    1.0286000E-17    1.0277000E-17
   246.88620    1.0301300E-17    1.0306400E-17    1.0316000E-17    1.0320600E-17    1.0310300E-17
   247.01110    1.0349400E-17    1.0355600E-17    1.0366800E-17    1.0373700E-17    1.0358400E-17
   247.13590    1.0416900E-17    1.0418400E-17    1.0433100E-17    1.0438500E-17    1.0418000E-17
   247.26070    1.0477400E-17    1.0483700E-17    1.0492800E-17    1.0499700E-17    1.0480700E-17
   247.38540    1.0539200E-17    1.0537400E-17    1.0549500E-17    1.0555100E-17    1.0533100E-17
   247.51000    1.0577200E-17    1.0584300E-17    1.0589900E-17    1.0599600E-17    1.0573400E-17
   247.63460    1.0609600E-17    1.0617800E-17    1.0628700E-17    1.0634600E-17    1.0609000E-17
   247.75910    1.0643600E-17    1.0648000E-17    1.0659000E-17    1.0661500E-17    1.0639700E-17
   247.88350    1.0654700E-17    1.0658500E-17    1.0668000E-17    1.0678100E-17    1.0658500E-17
   248.00790    1.0645000E-17    1.0647100E-17    1.0661900E-17    1.0663200E-17    1.0646400E-17
   248.13210    1.0620100E-17    1.0626300E-17    1.0632100E-17    1.0640900E-17    1.0632600E-17
   248.25630    1.0611300E-17    1.0617400E-17    1.0631700E-17    1.0633600E-17    1.0623400E-17
   248.38050    1.0636100E-17    1.0638400E-17    1.0649100E-17    1.0655200E-17    1.0640300E-17
   248.50450    1.0686300E-17    1.0691300E-17    1.0697300E-17    1.0709200E-17    1.0693300E-17
   248.62850    1.0766400E-17    1.0766300E-17    1.0777700E-17    1.0787000E-17    1.0765100E-17
   248.75240    1.0854500E-17    1.0858200E-17    1.0867800E-17    1.0870400E-17    1.0842000E-17
   248.87630    1.0936300E-17    1.0941400E-17    1.0953200E-17    1.0954100E-17    1.0924700E-17
   249.00010    1.0994800E-17    1.0996100E-17    1.1004100E-17    1.1013100E-17    1.0985600E-17
   249.12380    1.1013800E-17    1.1018000E-17    1.1031800E-17    1.1033500E-17    1.1012000E-17
   249.24740    1.1011600E-17    1.1015500E-17    1.1027700E-17    1.1027500E-17    1.1010600E-17
   249.37100    1.1001000E-17    1.0997600E-17    1.1010300E-17    1.1017800E-17    1.1004200E-17
   249.49450    1.0997500E-17    1.0996500E-17    1.1008800E-17    1.1021600E-17    1.1002700E-17
   249.61790    1.1024900E-17    1.1028500E-17    1.1034500E-17    1.1042800E-17    1.1026300E-17
   249.74130    1.1060100E-17    1.1065000E-17    1.1071900E-17    1.1080500E-17    1.1062800E-17
   249.86460    1.1107400E-17    1.1102400E-17    1.1109100E-17    1.1118100E-17    1.1096900E-17
   249.98780    1.1122400E-17    1.1122300E-17    1.1135400E-17    1.1141500E-17    1.1117100E-17
   250.11100    1.1128200E-17    1.1126700E-17    1.1136800E-17    1.1145900E-17    1.1124800E-17
   250.23410    1.1103800E-17    1.1100200E-17    1.1120300E-17    1.1121700E-17    1.1108800E-17
   250.35710    1.1068400E-17    1.1068100E-17    1.1080800E-17    1.1088300E-17    1.1076700E-17
   250.48000    1.1038000E-17    1.1035700E-17    1.1049300E-17    1.1051200E-17    1.1044100E-17
   250.60290    1.1012500E-17    1.1016700E-17    1.1029400E-17    1.1031400E-17    1.1025400E-17
   250.72570    1.1005800E-17    1.1006300E-17    1.1019700E-17    1.1025000E-17    1.1021800E-17
   250.84850    1.1014600E-17    1.1018200E-17    1.1026100E-17    1.1034500E-17    1.1023700E-17
   250.97110    1.1030700E-17    1.1030900E-17    1.1039600E-17    1.1047300E-17    1.1038300E-17
   251.09370    1.1053000E-17    1.1054600E-17    1.1068100E-17    1.1070600E-17    1.1061700E-17
   251.21630    1.1092900E-17    1.1091900E-17    1.1104300E-17    1.1107600E-17    1.1094300E-17
   251.33870    1.1158100E-17    1.1152600E-17    1.1167400E-17    1.1174500E-17    1.1154200E-17
   251.46120    1.1252800E-17    1.1249300E-17    1.1266700E-17    1.1268500E-17    1.1241600E-17
   251.58350    1.1366100E-17    1.1362700E-17    1.1370900E-17    1.1376600E-17    1.1345900E-17
   251.70580    1.1448600E-17    1.1450500E-17    1.1455100E-17    1.1461500E-17    1.1426900E-17
   251.82800    1.1487500E-17    1.1485900E-17    1.1497600E-17    1.1498700E-17    1.1470000E-17
   251.95010    1.1485900E-17    1.1477100E-17    1.1489800E-17    1.1492200E-17    1.1468800E-17
   252.07220    1.1447100E-17    1.1448000E-17    1.1463300E-17    1.1464900E-17    1.1449800E-17
   252.19420    1.1411800E-17    1.1407100E-17    1.1419000E-17    1.1419000E-17    1.1409500E-17
   252.31610    1.1363900E-17    1.1360800E-17    1.1377100E-17    1.1377300E-17    1.1370300E-17
   252.43800    1.1315200E-17    1.1316500E-17    1.1332100E-17    1.1334300E-17    1.1326700E-17
   252.55980    1.1276000E-17    1.1280100E-17    1.1290900E-17    1.1294600E-17    1.1288600E-17
   252.68150    1.1257400E-17    1.1253400E-17    1.1269000E-17    1.1272700E-17    1.1265000E-17
   252.80320    1.1255600E-17    1.1255400E-17    1.1266700E-17    1.1268800E-17    1.1266100E-17
   252.92480    1.1272200E-17    1.1274300E-17    1.1283800E-17    1.1288200E-17    1.1278500E-17
   253.04640    1.1300900E-17    1.1299300E-17    1.1310400E-17    1.1309200E-17    1.1299200E-17
   253.16780    1.1324300E-17    1.1320900E-17    1.1331800E-17    1.1333200E-17    1.1320300E-17
   253.28930    1.1349400E-17    1.1343300E-17    1.1358900E-17    1.1363200E-17    1.1351200E-17
   253.41060    1.1380700E-17    1.1379800E-17    1.1390600E-17    1.1397300E-17    1.1382800E-17
   253.53190    1.1426600E-17    1.1420500E-17    1.1436000E-17    1.1441300E-17    1.1419200E-17
   253.65310    1.1459000E-17    1.1457300E-17    1.1469200E-17    1.1469400E-17    1.1453800E-17
   253.77430    1.1482000E-17    1.1480900E-17    1.1487000E-17    1.1491400E-17    1.1471800E-17
   253.89540    1.1494800E-17    1.1489300E-17    1.1500900E-17    1.1499800E-17    1.1484500E-17
   254.01640    1.1491400E-17    1.1490900E-17    1.1507200E-17    1.1502500E-17    1.1487900E-17
   254.13730    1.1472300E-17    1.1472400E-17    1.1484300E-17    1.1486400E-17    1.1469600E-17
   254.25820    1.1435000E-17    1.1435800E-17    1.1452800E-17    1.1446900E-17    1.1435700E-17
   254.37910    1.1382700E-17    1.1380900E-17    1.1395600E-17    1.1396100E-17    1.1383100E-17
   254.49990    1.1328500E-17    1.1326500E-17    1.1336200E-17    1.1343300E-17    1.1334500E-17
   254.62060    1.1291200E-17    1.1291800E-17    1.1307300E-17    1.1310400E-17    1.1305900E-17
   254.74120    1.1298200E-17    1.1297800E-17    1.1314100E-17    1.1313300E-17    1.1308500E-17
   254.86180    1.1348500E-17    1.1346500E-17    1.1360600E-17    1.1364400E-17    1.1349000E-17
   254.98230    1.1424600E-17    1.1422000E-17    1.1437400E-17    1.1435900E-17    1.1416800E-17
   255.10280    1.1514600E-17    1.1511100E-17    1.1525200E-17    1.1526900E-17    1.1505900E-17
   255.22320    1.1602800E-17    1.1597000E-17    1.1606500E-17    1.1607100E-17    1.1586300E-17
   255.34350    1.1656300E-17    1.1656100E-17    1.1663200E-17    1.1662600E-17    1.1639600E-17
   255.46380    1.1662500E-17    1.1662200E-17    1.1677300E-17    1.1669200E-17    1.1648400E-17
   255.58400    1.1631800E-17    1.1632100E-17    1.1648000E-17    1.1646100E-17    1.1624000E-17
   255.70420    1.1588000E-17    1.1587600E-17    1.1599500E-17    1.1599400E-17    1.1582400E-17
   255.82420    1.1539900E-17    1.1536000E-17    1.1547200E-17    1.1547700E-17    1.1536700E-17
   255.94430    1.1487700E-17    1.1484000E-17    1.1502900E-17    1.1499700E-17    1.1491200E-17
   256.06420    1.1433600E-17    1.1436300E-17    1.1446400E-17    1.1448100E-17    1.1445600E-17
   256.18410    1.1380100E-17    1.1383600E-17    1.1398400E-17    1.1399300E-17    1.1391900E-17
   256.30400    1.1322200E-17    1.1324700E-17    1.1340500E-17    1.1337500E-17    1.1336300E-17
   256.42380    1.1255900E-17    1.1264500E-17    1.1277600E-17    1.1277100E-17    1.1276400E-17
   256.54350    1.1204900E-17    1.1207600E-17    1.1223400E-17    1.1221400E-17    1.1226000E-17
   256.66320    1.1174500E-17    1.1177300E-17    1.1186700E-17    1.1191800E-17    1.1192000E-17
   256.78280    1.1175900E-17    1.1174700E-17    1.1191400E-17    1.1190700E-17    1.1189900E-17
   256.90230    1.1199400E-17    1.1203400E-17    1.1216600E-17    1.1220100E-17    1.1211200E-17
   257.02180    1.1243800E-17    1.1244900E-17    1.1255100E-17    1.1259700E-17    1.1246500E-17
   257.14120    1.1278100E-17    1.1276800E-17    1.1287600E-17    1.1292400E-17    1.1271800E-17
   257.26060    1.1279400E-17    1.1282200E-17    1.1290200E-17    1.1291700E-17    1.1274000E-17
   257.37990    1.1252000E-17    1.1257200E-17    1.1264200E-17    1.1264900E-17    1.1250400E-17
   257.49920    1.1209900E-17    1.1212900E-17    1.1222200E-17    1.1225900E-17    1.1210800E-17
   257.61830    1.1166800E-17    1.1173100E-17    1.1188000E-17    1.1187000E-17    1.1174100E-17
   257.73750    1.1151000E-17    1.1146700E-17    1.1161200E-17    1.1160500E-17    1.1154900E-17
   257.85660    1.1132300E-17    1.1136000E-17    1.1150800E-17    1.1149800E-17    1.1138900E-17
   257.97560    1.1126700E-17    1.1126900E-17    1.1138000E-17    1.1136700E-17    1.1125400E-17
   258.09450    1.1130300E-17    1.1130800E-17    1.1145400E-17    1.1141800E-17    1.1134600E-17
   258.21340    1.1166800E-17    1.1169900E-17    1.1178800E-17    1.1179200E-17    1.1165400E-17
   258.33230    1.1237900E-17    1.1242200E-17    1.1255600E-17    1.1250400E-17    1.1235700E-17
   258.45110    1.1336000E-17    1.1333200E-17    1.1347200E-17    1.1346000E-17    1.1320400E-17
   258.56980    1.1424000E-17    1.1421500E-17    1.1435300E-17    1.1436000E-17    1.1401300E-17
   258.68850    1.1481700E-17    1.1473600E-17    1.1489500E-17    1.1485500E-17    1.1455900E-17
   258.80710    1.1487700E-17    1.1478500E-17    1.1491500E-17    1.1488900E-17    1.1466900E-17
   258.92560    1.1446300E-17    1.1441900E-17    1.1455300E-17    1.1454200E-17    1.1437300E-17
   259.04410    1.1368600E-17    1.1368900E-17    1.1384900E-17    1.1380900E-17    1.1367200E-17
   259.16260    1.1262200E-17    1.1260300E-17    1.1274500E-17    1.1271600E-17    1.1266400E-17
   259.28100    1.1123500E-17    1.1124800E-17    1.1142100E-17    1.1137400E-17    1.1142200E-17
   259.39930    1.0976400E-17    1.0979800E-17    1.0997300E-17    1.0992800E-17    1.1006400E-17
   259.51760    1.0845300E-17    1.0848100E-17    1.0862800E-17    1.0864800E-17    1.0882600E-17
   259.63580    1.0737900E-17    1.0743500E-17    1.0761600E-17    1.0761900E-17    1.0779500E-17
   259.75400    1.0674400E-17    1.0675300E-17    1.0694300E-17    1.0694400E-17    1.0709800E-17
   259.87210    1.0642500E-17    1.0649800E-17    1.0664000E-17    1.0662500E-17    1.0676700E-17
   259.99010    1.0652800E-17    1.0653500E-17    1.0668100E-17    1.0665600E-17    1.0678900E-17
